SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"AL11AA0003","2014-01-29 15:00","","0.5","0.2","","107975","µG/L","ZINC DISSOLVED","ZINC DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.7","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2013PN140161"
"AL11AA0003","2014-03-26 16:15","","183.","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","49.3","0.5","","107941","µG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1920","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.135","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.170","0.001","","107965","µG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.158","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.06","0.01","","107942","µG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","2.41","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","108.","0.05","","107944","µG/L","BARIUM DISSOLVED","BARYUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","178.","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.003","0.001","","107945","µG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.141","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","223.077","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.004","0.001","","107946","µG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.037","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","43.8","0.5","","107943","µG/L","BORON DISSOLVED","BORE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","52.2","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.012","0.001","","107947","µG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.085","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","39.8","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","3.124","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","9.92","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","4.92","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","14.84","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","4.51","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.10","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","2.40","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.192","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.82","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","2.25","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","6.28","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.221","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","<","10","1","","97703","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","25","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.10","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.019","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.675","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","182.956","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","79.8","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","3240","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.138","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","3.10","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.118","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","2.61","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","19.6","0.01","","107956","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","20.9","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","20.3","0.01","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","9.97","0.05","","107957","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","114.","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.85","0.005","","107958","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.32","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.85","0.02","","107960","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","5.99","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.513","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.466","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.953","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.028","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","8.05","","","10301","PH","PH","PH","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.166","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.055","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.221","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","7.01","0.01","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","184.","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","201.","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.01","0.001","","107964","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","4.88","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.38","0.01","","107966","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.46","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","8.17","0.01","","109113","MG/L","SILICA SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.004","0.001","","107940","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.024","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","1.75","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","54.3","0.01","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","38.115","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","591.","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","351.","0.05","","107968","µG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","400.","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","118.","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.006","0.001","","107970","µG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.051","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","362.969","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","85.0","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","2.64","0.0005","","107971","µG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","2.67","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.689","0.005","","107972","µG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","5.16","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","0.9","0.2","","107975","µG/L","ZINC DISSOLVED","ZINC DISSOUS","P","2013PN140201"
"AL11AA0003","2014-03-26 16:15","","12.6","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2013PN140201"
"AL11AA0003","2014-03-26 16:30","","183.","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","32.5","0.5","","107941","µG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1820","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.133","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.124","0.001","","107965","µG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.168","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.13","0.01","","107942","µG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","2.23","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","93.3","0.05","","107944","µG/L","BARIUM DISSOLVED","BARYUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","171.","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.005","0.001","","107945","µG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.146","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","223.077","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.004","0.001","","107946","µG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.037","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","48.4","0.5","","107943","µG/L","BORON DISSOLVED","BORE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","47.7","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.010","0.001","","107947","µG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.087","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","40.0","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","3.198","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","9.92","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","4.75","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","14.67","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","4.52","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.06","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","2.35","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.179","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.77","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","2.23","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","6.11","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.220","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","<","10","1","","97703","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","50","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.10","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.011","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.663","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.279","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","184.279","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","71.1","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","2990","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.130","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","2.89","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.091","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","2.50","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","17.3","0.01","","107956","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","19.8","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","20.5","0.01","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","9.58","0.05","","107957","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","110.","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.61","0.005","","107958","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.29","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.78","0.02","","107960","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","5.60","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.513","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.48","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.967","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.027","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","8.04","","","10301","PH","PH","PH","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.168","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.057","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.225","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","7.14","0.01","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","196.","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","213.","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.996","0.001","","107964","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","4.59","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.44","0.01","","107966","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.41","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","8.32","0.01","","109113","MG/L","SILICA SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.002","0.001","","107940","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","0.025","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","1.76","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","54.8","0.01","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P","2013PN140202"
"AL11AA0003","2014-03-26 16:30","","38.149","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2013PN140202"
